meeting_id;record_number;session_number;pages_in_doc;pages_in_pdf;date_meeting;session_president;title_meeting;chapter;languages;document_codes;title;titles_in_other_languages;publication_date;volume;physical_description;conference_name;conference_session;conference_location;conference_date;corporate_subject;variant_title;filename;columns;meeting_name_id;pages;first_page;last_page;language_codes
1603640009;160364;14;235-271;257-293;1966-10-31;Luitpold Werz;Tenth plenary meeting;Verbatim records of plenary meetings;mul|eng fre spa rus;14 C/Proceedings|CFS.67/VII.14/AFSR;Records of the General Conference, 14th session, Paris, 1966: proceedings;;1968;;1269 pages;UNESCO. General Conference;14th;Paris;1966;;Actes de la Conférence générale, quatorzième session: comptes rendus des débats|Actas de la Conferencia General, décimocuarta reunión: actas literales;1966_160364mulb.pdf;1;160364_tenth_plenary_meeting;257-293;257;293;eng+fre+spa+rus
1603640010;160364;14;273-300;294-321;1966-11-02;Démir Yanev;Eleventh plenary meeting;Verbatim records of plenary meetings;mul|eng fre spa rus;14 C/Proceedings|CFS.67/VII.14/AFSR;Records of the General Conference, 14th session, Paris, 1966: proceedings;;1968;;1269 pages;UNESCO. General Conference;14th;Paris;1966;;Actes de la Conférence générale, quatorzième session: comptes rendus des débats|Actas de la Conferencia General, décimocuarta reunión: actas literales;1966_160364mulb.pdf;1;160364_eleventh_plenary_meeting;294-321;294;321;eng+fre+spa+rus
1603640011;160364;14;301-317;322-338;1966-11-02;Bedrettin Tuncel;Twelfth plenary meeting;Verbatim records of plenary meetings;mul|eng fre spa rus;14 C/Proceedings|CFS.67/VII.14/AFSR;Records of the General Conference, 14th session, Paris, 1966: proceedings;;1968;;1269 pages;UNESCO. General Conference;14th;Paris;1966;;Actes de la Conférence générale, quatorzième session: comptes rendus des débats|Actas de la Conferencia General, décimocuarta reunión: actas literales;1966_160364mulb.pdf;1;160364_twelfth_plenary_meeting;322-338;322;338;eng+fre+spa+rus
1603640012;160364;14;319-339;339-359;1966-11-02;André Bongo;Thirteenth plenary meeting;Verbatim records of plenary meetings;mul|eng fre spa rus;14 C/Proceedings|CFS.67/VII.14/AFSR;Records of the General Conference, 14th session, Paris, 1966: proceedings;;1968;;1269 pages;UNESCO. General Conference;14th;Paris;1966;;Actes de la Conférence générale, quatorzième session: comptes rendus des débats|Actas de la Conferencia General, décimocuarta reunión: actas literales;1966_160364mulb.pdf;1;160364_thirteenth_plenary_meeting;339-359;339;359;eng+fre+spa+rus
1603640013;160364;14;341-386;360-405;1966-11-03;Charles Frankel;Fourteenth plenary meeting;Verbatim records of plenary meetings;mul|eng fre spa rus;14 C/Proceedings|CFS.67/VII.14/AFSR;Records of the General Conference, 14th session, Paris, 1966: proceedings;;1968;;1269 pages;UNESCO. General Conference;14th;Paris;1966;;Actes de la Conférence générale, quatorzième session: comptes rendus des débats|Actas de la Conferencia General, décimocuarta reunión: actas literales;1966_160364mulb.pdf;1;160364_fourteenth_plenary_meeting;360-405;360;405;eng+fre+spa+rus
1603640014;160364;14;387-396;406-417;1966-11-04;Bedrettin Tuncel;Fifteenth plenary meeting;Verbatim records of plenary meetings;mul|eng fre spa rus;14 C/Proceedings|CFS.67/VII.14/AFSR;Records of the General Conference, 14th session, Paris, 1966: proceedings;;1968;;1269 pages;UNESCO. General Conference;14th;Paris;1966;;Actes de la Conférence générale, quatorzième session: comptes rendus des débats|Actas de la Conferencia General, décimocuarta reunión: actas literales;1966_160364mulb.pdf;1;160364_fifteenth_plenary_meeting;406-417;406;417;eng+fre+spa+rus
1603640015;160364;14;397-414;418-435;1966-11-04;Bedrettin Tuncel;Sixteenth plenary meeting;Verbatim records of plenary meetings;mul|eng fre spa rus;14 C/Proceedings|CFS.67/VII.14/AFSR;Records of the General Conference, 14th session, Paris, 1966: proceedings;;1968;;1269 pages;UNESCO. General Conference;14th;Paris;1966;;Actes de la Conférence générale, quatorzième session: comptes rendus des débats|Actas de la Conferencia General, décimocuarta reunión: actas literales;1966_160364mulb.pdf;1;160364_sixteenth_plenary_meeting;418-435;418;435;eng+fre+spa+rus
1603640016;160364;14;415-439;436-460;1966-11-07;Bedrettin Tuncel;Seventeenth plenary meeting;Verbatim records of plenary meetings;mul|eng fre spa rus;14 C/Proceedings|CFS.67/VII.14/AFSR;Records of the General Conference, 14th session, Paris, 1966: proceedings;;1968;;1269 pages;UNESCO. General Conference;14th;Paris;1966;;Actes de la Conférence générale, quatorzième session: comptes rendus des débats|Actas de la Conferencia General, décimocuarta reunión: actas literales;1966_160364mulb.pdf;1;160364_seventeenth_plenary_meeting;436-460;436;460;eng+fre+spa+rus
1603640017;160364;14;441-481;461-501;1966-11-08;Bedrettin Tuncel;Eighteenth plenary meeting;Verbatim records of plenary meetings;mul|eng fre spa rus;14 C/Proceedings|CFS.67/VII.14/AFSR;Records of the General Conference, 14th session, Paris, 1966: proceedings;;1968;;1269 pages;UNESCO. General Conference;14th;Paris;1966;;Actes de la Conférence générale, quatorzième session: comptes rendus des débats|Actas de la Conferencia General, décimocuarta reunión: actas literales;1966_160364mulb.pdf;1;160364_eighteenth_plenary_meeting;461-501;461;501;eng+fre+spa+rus
1603640018;160364;14;483-520;502-539;1966-11-09;Bedrettin Tuncel;Nineteenth plenary meeting;Verbatim records of plenary meetings;mul|eng fre spa rus;14 C/Proceedings|CFS.67/VII.14/AFSR;Records of the General Conference, 14th session, Paris, 1966: proceedings;;1968;;1269 pages;UNESCO. General Conference;14th;Paris;1966;;Actes de la Conférence générale, quatorzième session: comptes rendus des débats|Actas de la Conferencia General, décimocuarta reunión: actas literales;1966_160364mulb.pdf;1;160364_nineteenth_plenary_meeting;502-539;502;539;eng+fre+spa+rus
1603640019;160364;14;521-547;540-566;1966-11-10;Carlos Martinez Duran;Twentieth plenary meeting;Verbatim records of plenary meetings;mul|eng fre spa rus;14 C/Proceedings|CFS.67/VII.14/AFSR;Records of the General Conference, 14th session, Paris, 1966: proceedings;;1968;;1269 pages;UNESCO. General Conference;14th;Paris;1966;;Actes de la Conférence générale, quatorzième session: comptes rendus des débats|Actas de la Conferencia General, décimocuarta reunión: actas literales;1966_160364mulb.pdf;1;160364_twentieth_plenary_meeting;540-566;540;566;eng+fre+spa+rus
1603640020;160364;14;549-575;567-593;1966-11-14;Mutiso;Twenty-first plenary meeting;Verbatim records of plenary meetings;mul|eng fre spa rus;14 C/Proceedings|CFS.67/VII.14/AFSR;Records of the General Conference, 14th session, Paris, 1966: proceedings;;1968;;1269 pages;UNESCO. General Conference;14th;Paris;1966;;Actes de la Conférence générale, quatorzième session: comptes rendus des débats|Actas de la Conferencia General, décimocuarta reunión: actas literales;1966_160364mulb.pdf;1;160364_twenty-first_plenary_meeting;567-593;567;593;eng+fre+spa+rus
1603640021;160364;14;577-612;594-629;1966-11-15;Bedrettin Tuncel;Twenty-second plenary meeting;Verbatim records of plenary meetings;mul|eng fre spa rus;14 C/Proceedings|CFS.67/VII.14/AFSR;Records of the General Conference, 14th session, Paris, 1966: proceedings;;1968;;1269 pages;UNESCO. General Conference;14th;Paris;1966;;Actes de la Conférence générale, quatorzième session: comptes rendus des débats|Actas de la Conferencia General, décimocuarta reunión: actas literales;1966_160364mulb.pdf;1;160364_twenty-second_plenary_meeting;594-629;594;629;eng+fre+spa+rus
1603640022;160364;14;613-661;630-678;1966-11-16;Bedrettin Tuncel;Twenty-third plenary meeting;Verbatim records of plenary meetings;mul|eng fre spa rus;14 C/Proceedings|CFS.67/VII.14/AFSR;Records of the General Conference, 14th session, Paris, 1966: proceedings;;1968;;1269 pages;UNESCO. General Conference;14th;Paris;1966;;Actes de la Conférence générale, quatorzième session: comptes rendus des débats|Actas de la Conferencia General, décimocuarta reunión: actas literales;1966_160364mulb.pdf;1;160364_twenty-third_plenary_meeting;630-678;630;678;eng+fre+spa+rus
